pre-2013,orig.position,dummy.random.order,reviewer.uw,link,trail,other.trails,other.trails.mw,year,month,day,author,anon.author,flowerbadge,bugs.summary,snow.summary,num.pics,flower.in.pics ,flowers.in.pics.spp,bugs.sentiment,wildlife.sentiment,crowding.sentiment,trail.condition.sentiment,weather.sentiment,view.sentiment,wildflower.sentiment,overall.report.sentiment,spp.mentioned,wildflower.value.terms,value.terms,flag,flag.comment,flag.resolved.comment,conflictive
no,251,643,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-13.8409117849,skyline loop,no,no,2016,August,13,seattlenativemike,20610,yes,Bugs were an annoyance,Snow free,4,3,uncertain1; uncertain2; uncertain3; uncertain4,2,NA,2,NA,5,NA,3,3,NA,annual pilgrimage,in droves; bad; spectacular; interesting,,,,no
no,251,487,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-13.8409117849,skyline loop,no,no,2016,August,13,seattlenativemike,20610,yes,Bugs were an annoyance,Snow free,4,3,Polygonum bistortoides; Lupinus latifolius; Castilleja parviflora; Pedicularis bracteosa,2,NA,2,NA,5,4,4,5,NA,NA,bad; spectacular; interesting,,,,no
no,252,525,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-11.3930251383,skyline loop,no,no,2016,August,11,geezerhiker,15000,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5; uncertain 6; uncertain 7,NA,NA,NA,NA,4,NA,4,4,NA,good,nice; not good; good; did not dissapoint; amazingly beautiful,,,,no
no,252,183,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-11.3930251383,skyline loop,no,no,2016,August,11,geezerhiker,15000,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,NA,NA,NA,3.5,4,5,4,NA,good,not good; good; good; clear; did not disappoint; amazingly beautiful,,,,no
no,253,106,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-14.4455197849,skyline loop,alta vista loop,no,2016,August,11,Erynn Allen,14760,yes,Bugs were not too bad,Snow free,4,5,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5,NA,NA,1,3,NA,5,4,3.5,NA,beautiful; beautiful [...] floral displays; ,quick; scenic; beautiful; wonderful; beautiful; precious; beautiful; beautiful,,,other.trails.mw.corrected,no
no,253,141,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-14.4455197849,skyline loop,alta vista loop,no,2016,August,11,Erynn Allen,14760,yes,Bugs were not too bad,Snow free,4,4,uncertain1; uncertain2; uncertain3; uncertain4; uncertain5,NA,NA,3,2,NA,NA,4,3.5,NA,beautiful,scenic; beautiful; wonderful; nice; beautiful; beautiful; beautiful,,,,no
no,254,225,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-09-12.0387435256,skyline loop,no,no,2016,August,9,kategreenwood,16620,yes,Bugs were not too bad,Snow free,3,1,Lupinus latifolius; Pedicularis bracteosa,NA,4,4,NA,NA,4,NA,4,NA,NA,classic,,,,no
no,254,547,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-09-12.0387435256,skyline loop,no,no,2016,August,9,kategreenwood,16620,yes,Bugs were not too bad,Snow free,3,1,Lupinus latifolius; Pedicularis bracteosa,NA,4,4,NA,NA,4,NA,4,NA,NA,classic; very easy to pass,,,,no
no,254,,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-09-12.0387435256,skyline loop,no,no,2016,August,9,kategreenwood,16620,yes,Bugs were not too bad,Snow free,3,1,uncertain 1; uncertain 2; uncertain 3; uncertain 4,NA,4,3.5,NA,NA,4.5,NA,4,NA,NA,classic,,,,no
no,255,435,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-08.9705303196,skyline loop,no,no,2016,August,7,nzabel21,19230,yes,No bugs,Intermittent snow - not hard to cross,3,0,NA,NA,4,3,NA,2.5,3,4,4,Xerophyllum tenax; Lupinus lepidus;  Heath; Castilleja,nice,tough; nice; windy; drizzly; good,,,,no
no,255,269,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-08.9705303196,skyline loop,no,no,2016,August,7,nzabel21,19230,yes,No bugs,Intermittent snow - not hard to cross,3,3,uncertain 1; uncertain 2; uncertain 3,NA,5,2,NA,1.5,2,5,4,lupine; paintbrush; beargrass; heather,blooming; nice; lots of; ,popular; tough; a lot of; rewarded; nice; plenty; scaring; nice; lots of; cold and wet; good;,,,,no
no,256,824,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-08.8863742431,skyline loop,no,no,2016,August,6,DrtyBts,14280,yes,No bugs,Intermittent snow - not hard to cross,4,1,Lupinus arcticus,NA,NA,3,4,5,5,4,4.5,NA,you get it all,stellar; perfect; stellar; you get it all; incredible; very popular; never dissapoints,,,,no
no,256,181,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-08.8863742431,skyline loop,no,no,2016,August,6,DrtyBts,14280,yes,No bugs,Intermittent snow - not hard to cross,4,1,uncertain 1,NA,NA,4,3,5,5,5,5,NA,you get it all,stellar; surprisingly; perfect; no matter; stellar; in full view; nothing bad; incredible; very popular; never disappoints ,,,,no
no,257,535,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-08.4903091039,skyline loop,no,no,2016,August,6,domichan,14250,yes,No bugs,Intermittent snow - not hard to cross,4,3,uncertain 1; uncertain 2,NA,4,3,2.5,5,NA,4,4,NA,nearly in full bloom,Gorgeous; great; barely; hordes; happy,,,,no
no,257,635,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-08.4903091039,skyline loop,no,no,2016,August,6,domichan,14250,yes,No bugs,Intermittent snow - not hard to cross,4,1,Castilleja parviflora; Lupinus latifolius; Heuchera cylindrica,NA,3,3,NA,NA,NA,4,4,NA,nearly in full bloom;will be absolutely glorious,Gorgeous,,,,no
no,258,473,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-19.4507718752,skyline loop,Lakes Loop; Paradise Glacier; Narada Falls to Reflection Lakes,no,2016,August,5,blulynx,13140,yes,Bugs were not too bad,Snow free,4,5,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5,2.5,NA,2.5,3,5,5,4,4.5,NA,wonderful; past their peak; still enough; worthwhile; ,best; beautiful; nice; amazing; wonderful; still enough; worthwhile; amazing; can't go wrong; enjoyed; easy; enjoyed; different perspective; lots of; not too bloodthirsty,,,,no
no,258,629,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-19.4507718752,skyline loop,Lakes Loop; Paradise Glacier; Narada Falls to Refection Lakes,no,2016,August,5,blulynx,13140,yes,Bugs were not too bad,Snow free,4,2,Lupinus latifolius; Pedicularis bracteosa; Anemone occidentalis; Polygonum bistortoides; Castilleja parviflora,4,NA,4,NA,5,4,4,4,NA,wonderful; worthwhile,beautiful; nice; amazing; enjoyed,,,,no
no,259,548,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-05.8741426752,skyline loop,no,no,2016,August,5,Jennifer Clark,15960,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,2,Lupinus latifolius; Castilleja parviflora,3,4,3,NA,4,5,4,4,NA,a view in and of themselves,great; gorgeous; grateful,,,,no
no,259,282,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-05.8741426752,skyline loop,no,no,2016,August,5,Jennifer Clark,15960,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4,3,5,3,3.5,4.5,4.5,5,4.5,NA,were a view in and of themselves,admired; great; far better; gorgeous; grateful; pretty; best; fun; easy to get confused; totally packed; good; didn't bother us; adorable; friendly; nice; fine; totally worth,,,,no
no,260,456,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-04.3228174579,skyline loop,no,no,2016,August,3,katherine R Feiler,16650,yes,No bugs,Snowfields to cross - could be difficult,1,1,Phyllodoce empetriformis; Lupinus lepidus; uncertain1; uncertain2,3,3,3,NA,NA,4,4,4,NA,blooiming; loved the juxtaposition,very crowded; beautiful!,flag,flower id (might be too small to properly identify),species id,no
no,260,472,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-04.3228174579,skyline loop,no,no,2016,August,3,katherine R Feiler,16650,yes,No bugs,Snowfields to cross - could be difficult,1,4,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5,5,3,2,3,NA,5,5,4.5,NA,lots of; loved,best; longest-lasting; very crowded; good reason; beautiful; easy; loved,,,,no
no,261,4,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-04.5032356493,skyline loop,no,no,2016,August,1,IB45,15690,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,wonderful; great,flag,"""Wonderful trail"" - does this apply to trail sentiment?","no, changed to general, as per agreement with rev2",no
no,261,752,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-04.5032356493,skyline loop,no,no,2016,August,1,IB45,15690,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,NA,3,NA,NA,NA,NA,5,NA,NA,wonderful; will definitely do again; great,,,,no
no,262,278,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-01.7680415232,skyline loop,no,no,2016,August,1,mollyhe,18450,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,NA,2,2,NA,NA,NA,2.5,NA,NA,especially hard; hard; fun,,,,no
no,262,759,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-01.7680415232,skyline loop,no,no,2016,August,1,mollyhe,18450,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,NA,2,3,NA,NA,NA,3.5,NA,NA,especially hard; hard; fun,,,,no
no,262,,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-01.7680415232,skyline loop,no,no,2016,August,1,mollyhe,18450,yes,No bugs,Intermittent snow - not hard to cross,0,0,NA,NA,NA,2,2,NA,NA,NA,3,NA,NA,hard; hard; fun,,,,no
no,263,102,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-03.5360420137,skyline loop,no,no,2016,July,30,Randy,19950,yes,Bugs were not too bad,Snowfields to cross - could be difficult,0,0,NA,NA,4,2,NA,NA,4,4.5,4.5,NA,enjoy,favorite; enjoy; trouble; Nice!,,,,no
no,263,551,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-03.5360420137,skyline loop,no,no,2016,July,30,Randy,19950,yes,Bugs were not too bad,Snowfields to cross - could be difficult,0,0,NA,NA,3,3,NA,NA,NA,4,4,NA,enjoy,favorite; Nice!,,,,no
no,264,129,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-01.7594617524,skyline loop,Pinnacle Saddle; Narada Falls,no,2016,July,30,mtmicaela,18690,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,0,,NA,3,1,2.5,4,5,3,4,NA,NA,great; nice; not dissapoint; stunning; great; nice; not a piece of quiet nature; very cool; worth it; incredibly busy; impressive; worth; enjoyed,,,,no
no,264,624,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-01.7594617524,skyline loop,Pinnacle Saddle; Narada Falls,no,2016,July,30,mtmicaela,18690,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,1,uncertain1; uncertain2; uncertain3,NA,4,2,NA,NA,5,4,4,NA,popping up; most worth it,great; VERY busy; ncie; not very busy; very rocky; did not disappoint!; pretty clear; stunning; PACKED; very cool; worth it; looked incredibly busy; impressive,,,,no
no,264,,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-01.7594617524,skyline loop,Pinnacle Saddle; Narada Falls,no,2016,July,30,mtmicaela,18690,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,3,uncertain 1; uncertain 2; uncertain 3,NA,3,2,2,4,5,4.5,4.5,NA,quite a few; popping up; most worth it,great; Very busy; nice; not very busy; more difficult; suitable; not much; quite a few; it did not disappoint; pretty clear view; stubborn; stunning; great; nice; PACKED; definitely not; very cool; most worth it; incredibly busy; worn out; definitely worth; enjoyed,,,,no
no,265,437,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-01.4602122894,skyline loop,Glacier View; Deadhorse Creek; Moraine Trail,no,2016,July,30,Moby,18420,yes,Bugs were not too bad,Snow free,0,0,NA,NA,NA,2,NA,4,5,4,4,NA,past their peak; beautiful,more solitude; beautiful; clear sky; perfect,,,,no
no,265,452,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-01.4602122894,skyline loop,Glacier View; Deadhorse Creek; Moraine Trail,no,2016,July,30,Moby,18420,yes,Bugs were not too bad,Snow free,0,0,NA,3.5,NA,1.5,3,5,5,4,4.5,NA,beautiful,pristine; beautiful; really quiet; well worth it; can recommend; beautiful; marvelous; marvel; never get tired; comfortable,,,,no
no,265,,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-01.4602122894,skyline loop,Glacier View; Deadhorse Creek; Moraine Trail,no,2016,July,30,Moby,18420,yes,Bugs were not too bad,Snow free,0,0,NA,4,NA,1.5,3,5,5,4,4.5,NA,at their peak; just past their peak; beautiful,pristine; fortunately; friendly; FULL; recommend; MUCH more solitude; beautiful; really quiet; well worth it; beautiful; fairly crowded; enjoying; marvelous; marvel; never get tired of; nice; beautiful; just enough; comfortable; perfect; we really miss; good,,,,no
no,266,559,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-30.1236071975,skyline loop,no,no,2016,July,29,Neftali,18870,yes,Bugs were not too bad,Intermittent snow - not hard to cross,3,1,uncertain1,NA,NA,3,NA,4,4,NA,4,NA,NA,clear; crowded; worth it,flag,flower id,species id,no
no,266,583,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-30.1236071975,skyline loop,no,no,2016,July,29,Neftali,18870,yes,Bugs were not too bad,Intermittent snow - not hard to cross,3,2,Phyllodoce empetriformis,NA,NA,3,NA,3.5,4,NA,4,NA,NA,clear; caught a glimpse; crowded; worth it; easy,,,,no
no,266,,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-30.1236071975,skyline loop,no,no,2016,July,29,Neftali,18870,yes,Bugs were not too bad,Intermittent snow - not hard to cross,3,2,uncertain 1; uncertain 2,NA,NA,2.5,NA,3.5,3.5,NA,4,NA,NA,crowded; worth it; easy,,,,no
no,267,494,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-02.7699441730,skyline loop,no,no,2016,July,29,Ephemeratti,14550,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,2,Lupinus latifolius; Ranunculus suksdorfii; Castilleja parviflora; Phyllococe empetriformis,NA,NA,NA,NA,4,4,NA,4,NA,NA,moderately challenging; immediately and continuously rewarding; perfect,,,,yes
no,267,522,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-08-02.7699441730,skyline loop,no,no,2016,July,29,Ephemeratti,14550,yes,Bugs were not too bad,Intermittent snow - not hard to cross,4,5,uncertain 1; uncertain 2; uncertain 3; uncertain 4; uncertain 5,NA,NA,NA,NA,5,5,NA,5,NA,NA,moderately challenging; immediately and continuously rewarding; pretty much never stop; perfect; a must do,,,,yes
no,268,89,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-24.9947086642,skyline loop,no,no,2016,July,24,@michaelhopfner,12030,yes,Bugs were not too bad,Intermittent snow - not hard to cross,2,0,NA,NA,NA,2.5,NA,NA,NA,NA,4,NA,NA,great time; good times,,,,no
no,268,368,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-24.9947086642,skyline loop,no,no,2016,July,24,@michaelhopfner,12030,yes,Bugs were not too bad,Intermittent snow - not hard to cross,2,0,NA,NA,NA,2.5,NA,NA,NA,NA,4,NA,NA,great time; good times though,,,,no
no,269,829,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-25.6504159781,skyline loop,no,no,2016,July,23,MazeRunner,18150,yes,No bugs,Intermittent snow - not hard to cross,2,0,NA,NA,4,NA,3,2.5,3.5,4,4,NA,beautiful,fun; beautiful; friendly,,,,no
no,269,327,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-25.6504159781,skyline loop,no,no,2016,July,23,MazeRunner,18150,yes,No bugs,Intermittent snow - not hard to cross,2,0,NA,NA,5,NA,4,4,4,5,4.5,NA,beautiful,fun; more beautiful; friendly; passable; very easy; beautiful,,,,no
no,270,230,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-25.9015021577,skyline loop,no,no,2016,July,23,domichan,14250,yes,No bugs,Snowfields to cross - could be difficult,4,1,Lupinus lepidus; Castilleja parviflora,NA,3,3,NA,2,3,3,3,NA,just getting going,pretty; misty; good; nice cool,,,,no
no,270,733,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-25.9015021577,skyline loop,no,no,2016,July,23,domichan,14250,yes,No bugs,Snowfields to cross - could be difficult,4,2,uncertain 1; uncertain 2,NA,4,2,2,2.5,3.5,4,4,NA,just getting going,pretty; a few; good; few and far between; wasn't able; nice; tons of,,,,no
no,271,614,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-17.8167082097,skyline loop,no,no,2016,July,17,PineFox,19620,yes,Bugs were not too bad,Intermittent snow - not hard to cross,3,0,NA,NA,4.5,2.5,2.5,NA,NA,3,3.5,NA,NA,beautifl; as cute as ever; rough,,,,no
no,271,568,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-17.8167082097,skyline loop,no,no,2016,July,17,PineFox,19620,yes,Bugs were not too bad,Intermittent snow - not hard to cross,3,0,NA,NA,4,NA,2.5,NA,NA,3.5,4,NA,begun to bloom,beautiful; cute; not great,,,,no
no,272,428,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-07.8475803714,skyline loop,no,no,2016,July,6,chocolatelily,13590,yes,No bugs,Snowfields to cross - could be difficult,3,1,Erythronium montanum,NA,NA,NA,NA,NA,4,NA,4,NA,NA,can be difficult; beautiful,,,,yes
no,272,723,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-07.8475803714,skyline loop,no,no,2016,July,6,chocolatelily,13590,yes,No bugs,Snowfields to cross - could be difficult,3,1,uncertain 1,NA,NA,NA,2,NA,5,NA,4,NA,NA,difficult; be careful; even more snow; beautiful; great,,,,yes
no,273,746,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-08.0800173114,skyline loop,no,no,2016,July,5,Melissa,18210,yes,Bugs were not too bad,Trail snow-covered at times - gear and expertise recommended,4,2,uncertain 1; uncertain 2,NA,3.5,NA,2.5,2,NA,4,4,avalanche lilies; alpine heather,beautiful; abundance,fun adventure,,,,no
no,273,482,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-08.0800173114,skyline loop,no,no,2016,July,5,Melissa,18210,yes,Bugs were not too bad,Trail snow-covered at times - gear and expertise recommended,4,2,uncertain 1; uncertain 2,NA,4,NA,2,1,1,5,3.5,Avalanche Lilies; Alpine Heather,enjoyed; beautiful; abundance,quite a lot more snow [...] than expected; patchy; helpful; played it safe; great; fun; enjoyed; beautiful,,,,no
no,274,495,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-06.5771257534,skyline loop,no,no,2016,July,2,Pel,19500,yes,No bugs,Trail snow-covered at times - gear and expertise recommended,1,0,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,,,,yes
no,274,600,Jordana,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-06.5771257534,skyline loop,no,no,2016,July,2,Pel,19500,yes,No bugs,Trail snow-covered at times - gear and expertise recommended,1,0,NA,NA,3,3,3,NA,NA,NA,3,NA,NA,NA,,,,yes
no,274,,Floris,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-06.5771257534,skyline loop,no,no,2016,July,2,Pel,19500,yes,No bugs,Trail snow-covered at times - gear and expertise recommended,1,0,NA,NA,5,3,2,NA,NA,NA,4,NA,NA,easy; were lost [...] too; very well; easy to get lost; some fun; tons of,,,,yes
no,275,47,Ruben,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-08.3445623927,skyline loop,no,no,2016,July,2,misswhitney,18360,yes,No bugs,Trail snow-covered at times - gear and expertise recommended,2,0,NA,NA,NA,1,2.5,2,NA,NA,3.5,NA,NA,beautiful; beautiful,,,,yes
no,275,222,Jazzmine,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-07-08.3445623927,skyline loop,no,no,2016,July,2,misswhitney,18360,yes,No bugs,Trail snow-covered at times - gear and expertise recommended,2,0,NA,NA,NA,2,2,2,4,NA,3.5,NA,NA,glad i did; beautiful; glad to have done it at all,,,,yes
no,276,84,Vicente,https://www.wta.org/go-hiking/trip-reports/trip_report.2016-06-25.8783267804,skyline loop,no,no,2016,June,25,SlavJ,20940,yes,No bugs,Intermittent snow - not hard to cross,3,0,NA,NA,NA,3,NA,NA,5,NA,4,NA,NA,joyful; fast; extremely popular; spectacular,,,,no
